County_Name,Region,County,region_county_code,Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,region_county_code
Winnebago,04,101,04101,04101020X100000,Nonpublic School,St Rita School,279,0,0,0,1,276,3,0,0,0,0,276,3,0.989247311827957,04101
Winnebago,04,101,04101,04101021X100000,Nonpublic School,St Peters School,83,0,0,0,1,82,1,0,0,0,0,82,1,0.9879518072289156,04101
Winnebago,04,101,04101,04101022Z060000,Nonpublic School,Rockford Lutheran School,856,2,0,0,0.9976635514018692,844,10,1,0,0,1,844,12,0.985981308411215,04101
Winnebago,04,101,04101,04101023Z260000,Nonpublic School,Rockford Christian Schools,1180,0,0,0,1,1143,35,1,1,0,0,1143,37,0.9686440677966102,04101
Winnebago,04,101,04101,04101027X010000,Nonpublic School,Spectrum School,155,0,0,0,1,141,9,0,5,0,0,141,14,0.9096774193548387,04101
Winnebago,04,101,04101,04101030Z200000,Nonpublic School,North Love Christian School,117,0,0,0,1,105,12,0,0,0,0,105,12,0.8974358974358975,04101
Winnebago,04,101,04101,04101032Z140000,Nonpublic School,Christian Life Center School,620,2,0,0,0.996774193548387,601,17,0,0,0,2,601,19,0.9693548387096774,04101
Winnebago,04,101,04101,04101070X160000,Nonpublic School,Montessori Private Academy Inc,141,0,0,0,1,139,2,0,0,0,0,139,2,0.9858156028368794,04101
Winnebago,04,101,04101,04101096X060000,Nonpublic School,Alpine Academy,89,0,0,0,1,89,0,0,0,0,0,89,0,1,04101
Winnebago,04,101,04101,041011220220002,Harlem UD 122,Harlem High School,2104,27,16,43,0.9795627376425856,2093,4,1,0,0,6,2093,11,0.9947718631178707,04101
Winnebago,04,101,04101,041011220221005,Harlem UD 122,Harlem Middle School,1084,1,2,3,0.9972324723247233,1082,2,0,0,0,0,1082,2,0.9981549815498155,04101
Winnebago,04,101,04101,041011220222005,Harlem UD 122,Loves Park Elem School,355,3,3,6,0.9830985915492959,353,1,1,0,0,0,353,2,0.9943661971830986,04101
Winnebago,04,101,04101,041011220222006,Harlem UD 122,Maple Elem School,294,2,1,3,0.989795918367347,294,0,0,0,0,0,294,0,1,04101
Winnebago,04,101,04101,041011220222007,Harlem UD 122,Marquette Elem School,332,0,0,0,1,328,4,0,0,0,0,328,4,0.9879518072289156,04101
Winnebago,04,101,04101,041011220222008,Harlem UD 122,Rock Cut Elem School,356,0,0,0,1,354,1,0,1,0,0,354,2,0.9943820224719101,04101
Winnebago,04,101,04101,041011220222010,Harlem UD 122,Ralston Elem School,361,2,0,2,0.9944598337950139,357,2,2,0,0,0,357,4,0.9889196675900277,04101
Winnebago,04,101,04101,041011220222011,Harlem UD 122,Windsor Elem School,433,2,2,1,0.9907621247113164,429,3,0,0,0,1,429,4,0.9907621247113164,04101
Winnebago,04,101,04101,041011220222013,Harlem UD 122,Machesney Elem School,454,2,1,3,0.9933920704845816,453,1,0,0,0,0,453,1,0.9977973568281938,04101
