County_Name,Region,County,region_county_code,Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,region_county_code
Cook_South,07,016,07016,070161700022005,Chicago Heights SD 170,Wilson Elem School,283,18,3,21,0.9257950530035336,279,0,0,0,0,4,279,4,0.9858657243816255,07016
Cook_South,07,016,07016,070161700022007,Chicago Heights SD 170,Garfield Elem School,416,0,2,1,0.9951923076923077,411,1,0,4,0,0,411,5,0.9879807692307693,07016
Cook_South,07,016,07016,070161700022008,Chicago Heights SD 170,U S Grant Elem School,280,10,1,8,0.9607142857142857,272,1,1,1,1,4,272,8,0.9714285714285714,07016
Cook_South,07,016,07016,070161700022009,Chicago Heights SD 170,Greenbriar Elem School,299,0,1,0,0.9966555183946488,294,2,0,3,0,0,294,5,0.9832775919732442,07016
Cook_South,07,016,07016,070161700022011,Chicago Heights SD 170,Jefferson Elem School,255,11,2,13,0.9490196078431373,247,0,0,3,0,5,247,8,0.9686274509803922,07016
Cook_South,07,016,07016,070161700022012,Chicago Heights SD 170,Kennedy Elem School,267,0,4,0,0.9850187265917604,261,0,0,6,0,0,261,6,0.9775280898876404,07016
Cook_South,07,016,07016,070161700022013,Chicago Heights SD 170,Lincoln Elem School,192,0,9,0,0.953125,172,0,0,20,0,0,172,20,0.8958333333333334,07016
Cook_South,07,016,07016,070161700023001,Chicago Heights SD 170,Highland School,196,0,4,0,0.9795918367346939,189,2,0,5,0,0,189,7,0.9642857142857143,07016
Cook_South,07,016,07016,070161710021001,Sunnybrook SD 171,Heritage Middle School,491,25,1,26,0.9470468431771895,482,1,0,0,0,8,482,9,0.9816700610997964,07016
Cook_South,07,016,07016,070161710022001,Sunnybrook SD 171,Nathan Hale Elem School,534,8,0,8,0.9850187265917604,526,1,0,0,0,7,526,8,0.9850187265917603,07016
Cook_South,07,016,07016,070161720022001,Sandridge SD 172,Sandridge Elem School,406,0,0,0,1,392,0,0,14,0,0,392,14,0.9655172413793104,07016
Cook_South,07,016,07016,07016173X060000,Nonpublic School,Gloria Dei Lutheran,65,0,0,0,1,65,0,0,0,0,0,65,0,1,07016
Cook_South,07,016,07016,070161940021001,Steger SD 194,Columbia Central School,649,16,7,14,0.9645608628659477,642,7,0,0,0,0,642,7,0.9892141756548536,07016
Cook_South,07,016,07016,070161940022002,Steger SD 194,Eastview Elem School,294,5,0,5,0.9829931972789117,284,4,1,0,0,5,284,10,0.9659863945578231,07016
Cook_South,07,016,07016,070161940022004,Steger SD 194,Parkview Elem School,250,1,1,1,0.9920000000000001,246,2,0,1,0,1,246,4,0.984,07016
Cook_South,07,016,07016,070161940022005,Steger SD 194,Saukview Elem School,304,1,0,1,0.9967105263157895,300,1,0,2,0,1,300,4,0.9868421052631579,07016
Cook_South,07,016,07016,070162050170001,Thornton Twp HSD 205,Thornton Township High School,1995,0,0,0,1,1983,12,0,0,0,0,1983,12,0.9939849624060151,07016
Cook_South,07,016,07016,070162050170002,Thornton Twp HSD 205,Thornridge High School,1285,10,3,3,0.9898832684824903,1284,0,0,0,1,0,1284,1,0.9992217898832685,07016
Cook_South,07,016,07016,070162050170003,Thornton Twp HSD 205,Thornwood High School,1940,11,0,5,0.9943298969072166,1912,9,2,1,5,11,1912,28,0.9855670103092784,07016
Cook_South,07,016,07016,070162060170001,Bloom Twp HSD 206,Bloom High School,1678,42,30,72,0.9570917759237187,1678,0,0,0,0,0,1678,0,1,07016
Cook_South,07,016,07016,070162060170002,Bloom Twp HSD 206,Bloom Trail High School,1439,53,22,75,0.9478804725503822,1439,0,0,0,0,0,1439,0,1,07016
Cook_South,07,016,07016,070162060173001,Bloom Twp HSD 206,Dist 206 Alternative High School,56,3,0,3,0.9464285714285714,56,0,0,0,0,0,56,0,1,07016
Cook_South,07,016,07016,07016209X030000,Nonpublic School,Southwest Chicago Christian Sch,230,0,0,0,1,220,8,0,2,0,0,220,10,0.9565217391304348,07016
Cook_South,07,016,07016,070162100170001,Lemont Twp HSD 210,Lemont Twp High School,1406,0,0,0,1,1402,4,0,0,0,0,1402,4,0.9971550497866287,07016
Cook_South,07,016,07016,07016214P003101,Early Childhood,Successful Beginnings Learning Center,24,0,0,0,1,24,0,0,0,0,0,24,0,1,07016
Cook_South,07,016,07016,07016214X030000,Nonpublic School,Calvin Christian School,236,3,0,0,0.9872881355932204,234,2,0,0,0,0,234,2,0.9915254237288136,07016
Cook_South,07,016,07016,070162150170001,Thornton Fractional Twp HSD 215,Thornton Fractnl No High School,1639,4,1,5,0.9969493593654667,1635,3,0,1,0,0,1635,4,0.9975594874923734,07016
Cook_South,07,016,07016,070162150170002,Thornton Fractional Twp HSD 215,Thornton Fractnl So High School,1733,0,0,0,1,1731,1,1,0,0,0,1731,2,0.9988459319099827,07016
Cook_South,07,016,07016,07016216X030000,Nonpublic School,Lansing Christian School,236,15,0,0,0.9364406779661018,214,6,0,1,0,15,214,22,0.9067796610169492,07016
Cook_South,07,016,07016,070162170160001,Argo CHSD 217,Argo Community High School,1862,1,0,0,0.9994629430719657,1854,2,0,5,0,1,1854,8,0.9957035445757251,07016
Cook_South,07,016,07016,070162180160001,CHSD 218,DD Eisenhower High Sch (Campus),1862,4,7,0,0.994092373791622,1856,4,1,0,0,1,1856,6,0.9967776584317938,07016
Cook_South,07,016,07016,070162180160004,CHSD 218,H L Richards High Sch(Campus),1761,21,8,0,0.9835320840431573,1742,3,3,0,0,13,1742,19,0.9892106757524134,07016
Cook_South,07,016,07016,070162180160007,CHSD 218,A B Shepard High Sch (Campus),1893,9,16,0,0.9867934495509774,1877,12,2,0,0,2,1877,16,0.9915478077126255,07016
Cook_South,07,016,07016,070162200170001,Reavis Twp HSD 220,Reavis High School,1890,4,0,4,0.9978835978835978,1883,6,0,1,0,0,1883,7,0.9962962962962963,07016
Cook_South,07,016,07016,070162270170001,Rich Twp HSD 227,Rich East Campus High School,1114,27,18,45,0.9596050269299821,1092,7,0,0,3,12,1092,22,0.9802513464991023,07016
Cook_South,07,016,07016,070162270170002,Rich Twp HSD 227,Rich Central Campus High School,1168,11,36,47,0.9597602739726027,1168,0,0,0,0,0,1168,0,1,07016
Cook_South,07,016,07016,070162270170003,Rich Twp HSD 227,Rich South Campus High School,1038,11,23,32,0.9672447013487476,1038,0,0,0,0,0,1038,0,1,07016
Cook_South,07,016,07016,070162280160001,Bremen CHSD 228,Bremen High School,1432,70,5,6,0.9476256983240223,1397,11,0,5,0,19,1397,35,0.9755586592178771,07016
Cook_South,07,016,07016,070162280160002,Bremen CHSD 228,Tinley Park High School,1250,2,1,3,0.9976,1247,2,0,1,0,0,1247,3,0.9976,07016
Cook_South,07,016,07016,070162280160003,Bremen CHSD 228,Hillcrest High School,1123,18,4,22,0.9804096170970614,1118,0,0,0,0,5,1118,5,0.9955476402493322,07016
Cook_South,07,016,07016,070162280160004,Bremen CHSD 228,Oak Forest High School,1366,0,0,0,1,1356,9,0,1,0,0,1356,10,0.9926793557833089,07016
Cook_South,07,016,07016,070162290160001,Oak Lawn CHSD 229,Oak Lawn Comm High School,1844,5,0,5,0.9972885032537961,1838,0,0,0,1,5,1838,6,0.9967462039045553,07016
Cook_South,07,016,07016,070162300130001,Cons HSD 230,Carl Sandburg High School,3348,0,2,1,0.9994026284348866,3326,14,2,6,0,0,3326,22,0.9934289127837514,07016
Cook_South,07,016,07016,070162300130002,Cons HSD 230,Amos Alonzo Stagg High School,2436,5,8,13,0.9946633825944171,2421,8,0,7,0,0,2421,15,0.9938423645320197,07016
Cook_South,07,016,07016,070162300130003,Cons HSD 230,Victor J Andrew High School,2066,0,0,0,1,2052,14,0,0,0,0,2052,14,0.9932236205227493,07016
Cook_South,07,016,07016,070162310160001,Evergreen Park CHSD 231,Evergreen Park High School,863,0,0,0,1,862,1,0,0,0,0,862,1,0.9988412514484357,07016
Cook_South,07,016,07016,070162330160001,Homewood Flossmoor CHSD 233,Homewood-Flossmoor High School,2796,15,8,15,0.9917739628040058,2775,18,3,0,0,0,2775,21,0.9924892703862661,07016
Cook_South,07,016,07016,07016243X260000,Nonpublic School,Calvary Academy,333,0,0,0,1,333,0,0,0,0,0,333,0,1,07016
Cook_South,07,016,07016,07016254X010000,Nonpublic School,Beacon Hill Prep Academy,120,0,0,0,1,82,0,0,38,0,0,82,38,0.6833333333333333,07016
Cook_South,07,016,07016,07016268X100000,Nonpublic School,Our Lady of the Ridge,183,0,0,0,1,183,0,0,0,0,0,183,0,1,07016
Cook_South,07,016,07016,07016286P003101,Early Childhood,Bright Start Child Care And Preschool,38,0,0,0,1,38,0,0,0,0,0,38,0,1,07016
Cook_South,07,016,07016,07016286X100000,Nonpublic School,St Benedict,187,0,0,0,1,187,0,0,0,0,0,187,0,1,07016
Cook_South,07,016,07016,07016290X100000,Nonpublic School,St George School,199,0,0,0,1,197,0,2,0,0,0,197,2,0.9899497487437185,07016
Cook_South,07,016,07016,07016291X100000,Nonpublic School,St Joseph,203,18,4,4,0.8916256157635468,186,0,0,1,0,16,186,17,0.916256157635468,07016
Cook_South,07,016,07016,07016293P003101,Early Childhood,Sandbox Learning Center,36,0,0,0,1,36,0,0,0,0,0,36,0,1,07016
Cook_South,07,016,07016,07016337X250000,Nonpublic School,Christian Hills Church School,197,8,0,0,0.9593908629441624,175,13,1,0,0,8,175,22,0.8883248730964467,07016
Cook_South,07,016,07016,07016362X100000,Nonpublic School,St Daniel the Prophet School,686,0,0,0,1,641,8,2,35,0,0,641,45,0.934402332361516,07016
Cook_South,07,016,07016,07016376X100000,Nonpublic School,St Florian,100,0,0,0,1,100,0,0,0,0,0,100,0,1,07016
Cook_South,07,016,07016,07016426X010000,Nonpublic School,Bobbie Noonans Child Care,112,0,0,0,1,112,0,0,0,0,0,112,0,1,07016
Cook_South,07,016,07016,07016427X010000,Nonpublic School,Bobbie Noonans Child Care,101,0,0,0,1,101,0,0,0,0,0,101,0,1,07016
Cook_South,07,016,07016,07016428X160000,Nonpublic School,Hello Montessori Presch & Kinder,23,1,0,0,0.9565217391304348,22,1,0,0,0,0,22,1,0.9565217391304348,07016
Cook_South,07,016,07016,07016429X010000,Nonpublic School,Bobbie Noonans Child Care,54,0,0,0,1,54,0,0,0,0,0,54,0,1,07016
Cook_South,07,016,07016,07016446X010000,Nonpublic School,Bobbie Noonans Child Care,52,0,0,0,1,51,0,1,0,0,0,51,1,0.9807692307692307,07016
Cook_South,07,016,07016,07016455X100000,Nonpublic School,Christ Our Savior Catholic School,240,97,17,0,0.525,165,0,0,0,0,75,165,75,0.6875,07016
Cook_South,07,016,07016,07016466X100000,Nonpublic School,St Jane De Chantal School,263,0,2,0,0.9923954372623573,262,0,0,1,0,0,262,1,0.9961977186311787,07016
Cook_South,07,016,07016,07016475X100000,Nonpublic School,St Damian School,380,0,0,0,1,379,0,0,1,0,0,379,1,0.9973684210526316,07016
Cook_South,07,016,07016,07016476X100000,Nonpublic School,St Albert the Great School,200,2,0,1,0.99,198,1,0,0,0,1,198,2,0.99,07016
Cook_South,07,016,07016,07016477X100000,Nonpublic School,St Catherine of Alexandria,425,0,0,0,1,420,0,0,5,0,0,420,5,0.9882352941176471,07016
Cook_South,07,016,07016,07016478X100000,Nonpublic School,St Germaine School,333,3,1,0,0.987987987987988,330,1,0,2,0,0,330,3,0.990990990990991,07016
Cook_South,07,016,07016,07016480X100000,Nonpublic School,St Linus School,362,0,0,0,1,361,0,1,0,0,0,361,1,0.9972375690607734,07016
Cook_South,07,016,07016,07016481X100000,Nonpublic School,St Louis De Montfort School,198,0,0,0,1,192,0,0,6,0,0,192,6,0.9696969696969697,07016
Cook_South,07,016,07016,07016486X100000,Nonpublic School,St Michael School,613,0,0,0,1,605,8,0,0,0,0,605,8,0.9869494290375204,07016
Cook_South,07,016,07016,07016488X100000,Nonpublic School,St Ann School,193,0,0,0,1,193,0,0,0,0,0,193,0,1,07016
Cook_South,07,016,07016,07016490X100000,Nonpublic School,St Cyril & Methodius,361,0,0,0,1,346,1,0,14,0,0,346,15,0.9584487534626038,07016
Cook_South,07,016,07016,07016491X100000,Nonpublic School,St Alphonsus - St Patrick,230,0,0,0,1,229,1,0,0,0,0,229,1,0.9956521739130435,07016
Cook_South,07,016,07016,07016509X100000,Nonpublic School,Infant Jesus of Prague,302,0,0,0,1,300,2,0,0,0,0,300,2,0.9933774834437086,07016
Cook_South,07,016,07016,070165150513101,Early Childhood,Prarie State College Childrens Learning Center,34,0,0,0,1,34,0,0,0,0,0,34,0,1,07016
Cook_South,07,016,07016,07016519X100000,Nonpublic School,St Patricia School,196,0,0,0,1,192,0,4,0,0,0,192,4,0.9795918367346939,07016
Cook_South,07,016,07016,07016520X140000,Nonpublic School,Cornerstone Christian School,113,1,0,1,0.9911504424778761,111,0,0,1,0,1,111,2,0.9823008849557522,07016
Cook_South,07,016,07016,07016525X100000,Nonpublic School,St Joseph School,136,0,0,0,1,136,0,0,0,0,0,136,0,1,07016
Cook_South,07,016,07016,07016541X100000,Nonpublic School,St Symphorosa School,218,0,0,0,1,215,0,0,0,3,0,215,3,0.9862385321100917,07016
Cook_South,07,016,07016,07016551X100000,Nonpublic School,St Alexander School,247,0,0,0,1,237,10,0,0,0,0,237,10,0.9595141700404858,07016
Cook_South,07,016,07016,07016552X100000,Nonpublic School,Incarnation School,198,0,0,0,1,196,2,0,0,0,0,196,2,0.98989898989899,07016
Cook_South,07,016,07016,07016560X100000,Nonpublic School,Most Holy Redeemer School,393,0,0,0,1,388,2,3,0,0,0,388,5,0.9872773536895675,07016
Cook_South,07,016,07016,07016577X100000,Nonpublic School,Cardinal J Bernardin Catholic Sch,655,0,0,0,1,653,1,1,0,0,0,653,2,0.9969465648854962,07016
Cook_South,07,016,07016,07016582X100000,Nonpublic School,Our Lady of the Snows School,196,0,0,0,1,196,0,0,0,0,0,196,0,1,07016
Cook_South,07,016,07016,07016589Z270000,Nonpublic School,Homewood Community Academy,90,20,0,0,0.7777777777777777,67,0,3,0,0,20,67,23,0.7444444444444445,07016
Cook_South,07,016,07016,07016609X100000,Nonpublic School,St Rene Goupil,163,0,0,0,1,163,0,0,0,0,0,163,0,1,07016
Cook_South,07,016,07016,07016629Z200000,Nonpublic School,Southside Baptist School,98,6,0,0,0.9387755102040817,91,5,0,0,0,2,91,7,0.9285714285714286,07016
Cook_South,07,016,07016,07016641X100000,Nonpublic School,St Agnes School,225,3,0,0,0.9866666666666667,216,2,0,4,0,3,216,9,0.96,07016
Cook_South,07,016,07016,07016654X100000,Nonpublic School,St Gerald School,385,0,0,0,1,347,0,0,38,0,0,347,38,0.9012987012987013,07016
Cook_South,07,016,07016,07016683X170000,Nonpublic School,Koraes Elementary School,152,0,0,0,1,137,9,0,6,0,0,137,15,0.9013157894736842,07016
Cook_South,07,016,07016,07016710P003101,Early Childhood,TLC Learning Center,40,0,0,0,1,40,0,0,0,0,0,40,0,1,07016
Cook_South,07,016,07016,07016729Z230000,Nonpublic School,Aqsa School,235,0,0,0,1,235,0,0,0,0,0,235,0,1,07016
Cook_South,07,016,07016,07016732X030000,Nonpublic School,Southwest Christian School,313,0,0,0,1,305,8,0,0,0,0,305,8,0.9744408945686901,07016
Cook_South,07,016,07016,07016739X100000,Nonpublic School,St Christopher School,181,1,0,0,0.994475138121547,180,0,0,0,0,1,180,1,0.994475138121547,07016
Cook_South,07,016,07016,07016751Z020000,Nonpublic School,New Covenant Christian Academy,34,0,0,0,1,34,0,0,0,0,0,34,0,1,07016
Cook_South,07,016,07016,07016768P003101,Early Childhood,Tiny Town of Lansing Nursery Sch Inc,49,8,1,0,0.8163265306122449,41,0,0,0,0,8,41,8,0.8367346938775511,07016
Cook_South,07,016,07016,07016790X160000,Nonpublic School,Montessori Elem School Southwest,115,13,0,0,0.8869565217391305,99,6,2,0,0,8,99,16,0.8608695652173913,07016
Cook_South,07,016,07016,07016814X260000,Nonpublic School,New Life C C Academy,33,0,0,0,1,33,0,0,0,0,0,33,0,1,07016
Cook_South,07,016,07016,07016829X140000,Nonpublic School,Landmark Christian Academy,37,6,0,0,0.8378378378378377,31,5,0,0,0,1,31,6,0.8378378378378378,07016
Cook_South,07,016,07016,07016833Z230000,Nonpublic School,Universal School,644,4,0,1,0.9937888198757765,637,4,1,0,0,2,637,7,0.9891304347826086,07016
Cook_South,07,016,07016,07016840X160000,Nonpublic School,Oak Lawn Montessori School,20,0,0,0,1,20,0,0,0,0,0,20,0,1,07016
Cook_South,07,016,07016,07016860S190000,Nonpublic School,Blue Cap School,11,0,0,0,1,11,0,0,0,0,0,11,0,1,07016
Cook_South,07,016,07016,07016880S030000,Nonpublic School,Elim Christian School,9,0,0,0,1,7,1,1,0,0,0,7,2,0.7777777777777778,07016
Cook_South,07,016,07016,07016889X160000,Nonpublic School,Southwest Suburban Montessori Sch,101,0,0,0,1,92,9,0,0,0,0,92,9,0.9108910891089109,07016
Cook_South,07,016,07016,07016901025001C,Southland College Prep,Southland College Prep,492,19,1,5,0.959349593495935,484,3,0,0,0,5,484,8,0.983739837398374,07016
Cook_South,07,016,07016,07016983X100000,Nonpublic School,Everest Academy Lemont,268,0,0,0,1,247,17,0,4,0,0,247,21,0.9216417910447762,07016
Cook_South,07,016,07016,07016991X160000,Nonpublic School,Misol Montessori Pre-Sch,32,0,0,0,1,31,1,0,0,0,0,31,1,0.96875,07016
,,,08000,080000000003101,Early Childhood,Amity Learning Center,36,0,0,0,1,36,0,0,0,0,0,36,0,1,08000
Carroll,08,008,08008,080083080260001,Eastland CUSD 308,Eastland Jr/Sr High School,290,0,0,0,1,286,3,1,0,0,0,286,4,0.9862068965517241,08008
Carroll,08,008,08008,080083080262003,Eastland CUSD 308,Eastland Elementary School,340,0,0,0,1,330,7,1,2,0,0,330,10,0.9705882352941176,08008
Carroll,08,008,08008,080083140260001,West Carroll CUSD 314,West Carroll High School,357,0,0,0,1,356,1,0,0,0,0,356,1,0.9971988795518207,08008
Carroll,08,008,08008,080083140261001,West Carroll CUSD 314,West Carroll Middle School,335,0,0,0,1,332,0,2,1,0,0,332,3,0.991044776119403,08008
Carroll,08,008,08008,080083140262002,West Carroll CUSD 314,West Carroll Primary,501,0,0,0,1,488,5,0,2,6,0,488,13,0.9740518962075848,08008
Carroll,08,008,08008,080083990260002,Chadwick-Milledgeville CUSD 399,Milledgeville High School,168,0,0,0,1,165,3,0,0,0,0,165,3,0.9821428571428571,08008
Carroll,08,008,08008,080083990261001,Chadwick-Milledgeville CUSD 399,Chadwick Junior High School,129,0,0,0,1,128,1,0,0,0,0,128,1,0.9922480620155039,08008
Carroll,08,008,08008,080083990262001,Chadwick-Milledgeville CUSD 399,Chadwick Elem School,70,0,0,0,1,69,1,0,0,0,0,69,1,0.9857142857142858,08008
Carroll,08,008,08008,080083990262002,Chadwick-Milledgeville CUSD 399,Milledgeville Elem School,161,0,0,0,1,156,4,0,1,0,0,156,5,0.968944099378882,08008
Jo Daviess,08,043,08043,08043001X100000,Nonpublic School,St Marys School,70,0,3,0,0.9571428571428571,70,0,0,0,0,0,70,0,1,08043
Jo Daviess,08,043,08043,08043008Z260000,Nonpublic School,Tri-State Christian School,116,0,0,0,1,99,17,0,0,0,0,99,17,0.853448275862069,08043
Jo Daviess,08,043,08043,080431190220003,East Dubuque USD 119,East Dubuque High School,218,3,0,3,0.9862385321100918,217,0,0,0,0,1,217,1,0.9954128440366973,08043
Jo Daviess,08,043,08043,080431190221001,East Dubuque USD 119,East Dubuque Jr High,98,1,0,1,0.989795918367347,98,0,0,0,0,0,98,0,1,08043
Jo Daviess,08,043,08043,080431190222002,East Dubuque USD 119,East Dubuque Elem School,395,7,2,9,0.9772151898734177,383,6,0,0,0,6,383,12,0.9696202531645569,08043
Jo Daviess,08,043,08043,080431200220002,Galena USD 120,Galena High School,238,0,0,0,1,236,2,0,0,0,0,236,2,0.9915966386554622,08043
Jo Daviess,08,043,08043,080431200221001,Galena USD 120,Galena Middle School,242,0,0,0,1,240,2,0,0,0,0,240,2,0.9917355371900827,08043
Jo Daviess,08,043,08043,080431200222002,Galena USD 120,Galena Primary School,334,0,0,0,1,327,4,0,3,0,0,327,7,0.9790419161676647,08043
Jo Daviess,08,043,08043,080432050260001,Warren CUSD 205,Warren Jr/Sr High School,210,6,4,0,0.9523809523809524,208,1,0,0,0,1,208,2,0.9904761904761905,08043
Jo Daviess,08,043,08043,080432050262002,Warren CUSD 205,Warren Elementary School,189,16,7,0,0.8783068783068784,178,2,0,0,0,9,178,11,0.9417989417989417,08043
Jo Daviess,08,043,08043,080432060260003,Stockton CUSD 206,Stockton Sr High School,183,0,0,0,1,176,5,1,1,0,0,176,7,0.9617486338797814,08043
Jo Daviess,08,043,08043,080432060261001,Stockton CUSD 206,Stockton Middle School,166,0,0,0,1,165,1,0,0,0,0,165,1,0.9939759036144579,08043
Jo Daviess,08,043,08043,080432060262002,Stockton CUSD 206,Stockton Elem School,267,4,0,0,0.9850187265917604,246,16,0,0,1,4,246,21,0.9213483146067416,08043
Jo Daviess,08,043,08043,080432100260002,River Ridge CUSD 210,River Ridge High School,160,0,0,0,1,157,2,1,0,0,0,157,3,0.98125,08043
Jo Daviess,08,043,08043,080432100261001,River Ridge CUSD 210,River Ridge Middle School,108,2,4,0,0.9444444444444444,103,4,1,0,0,0,103,5,0.9537037037037037,08043
Jo Daviess,08,043,08043,080432100262003,River Ridge CUSD 210,River Ridge Elementary School,254,13,4,0,0.9330708661417323,238,3,3,0,0,10,238,16,0.937007874015748,08043
Jo Daviess,08,043,08043,080432110260002,Scales Mound CUSD 211,Scales Mound High School,63,0,0,0,1,62,0,1,0,0,0,62,1,0.9841269841269841,08043
Jo Daviess,08,043,08043,080432110261001,Scales Mound CUSD 211,Scales Mound Jr High School,44,0,0,0,1,44,0,0,0,0,0,44,0,1,08043
Jo Daviess,08,043,08043,080432110262001,Scales Mound CUSD 211,Scales Mound Elem School,134,0,1,0,0.9925373134328358,130,4,0,0,0,0,130,4,0.9701492537313433,08043
Stephenson,08,089,08089,08089001Z100000,Nonpublic School,Aquin Catholic Jr-Sr High School,157,0,0,0,1,149,8,0,0,0,0,149,8,0.9490445859872612,08089
Stephenson,08,089,08089,08089002X060000,Nonpublic School,Immanuel Lutheran School,145,0,0,0,1,143,1,1,0,0,0,143,2,0.9862068965517241,08089
Stephenson,08,089,08089,08089004X100000,Nonpublic School,Aquin Elementary Campus,49,2,0,0,0.9591836734693878,47,1,0,0,0,1,47,2,0.9591836734693877,08089
Stephenson,08,089,08089,08089010X260000,Nonpublic School,Tri-County Christian School,140,0,0,0,1,136,2,0,2,0,0,136,4,0.9714285714285714,08089
Stephenson,08,089,08089,080891450220001,Freeport SD 145,Freeport High School,1234,2,16,18,0.9854132901134521,1222,8,1,0,1,2,1222,12,0.9902755267423015,08089
Stephenson,08,089,08089,080891450221002,Freeport SD 145,Freeport Middle School,720,21,1,22,0.9694444444444444,715,0,0,0,3,2,715,5,0.9930555555555556,08089
Stephenson,08,089,08089,080891450222003,Freeport SD 145,Blackhawk Elem School,308,13,0,13,0.9577922077922079,294,0,1,0,0,13,294,14,0.9545454545454546,08089
Stephenson,08,089,08089,080891450222004,Freeport SD 145,Center Elem School,305,8,1,8,0.9704918032786886,294,0,1,0,2,8,294,11,0.9639344262295082,08089
Stephenson,08,089,08089,080891450222005,Freeport SD 145,Lincoln-Douglas Elementary School,217,1,4,0,0.9769585253456221,216,1,0,0,0,0,216,1,0.9953917050691244,08089
Stephenson,08,089,08089,080891450222006,Freeport SD 145,Empire Elem School,273,0,0,0,1,273,0,0,0,0,0,273,0,1,08089
Stephenson,08,089,08089,080891450222012,Freeport SD 145,Taylor Park Elem School,245,7,6,7,0.9469387755102041,236,3,0,0,0,6,236,9,0.963265306122449,08089
Stephenson,08,089,08089,080891450222015,Freeport SD 145,Carl Sandburg Middle Sch,490,3,4,7,0.9857142857142858,487,3,0,0,0,0,487,3,0.9938775510204082,08089
Stephenson,08,089,08089,080891450222017,Freeport SD 145,Jones Farrar Magnet School,305,0,0,0,1,305,0,0,0,0,0,305,0,1,08089
Stephenson,08,089,08089,080892000260001,Pearl City CUSD 200,Pearl City High School,166,0,0,0,1,165,1,0,0,0,0,165,1,0.9939759036144579,08089
Stephenson,08,089,08089,080892000261001,Pearl City CUSD 200,Pearl City Jr High School,77,0,0,0,1,77,0,0,0,0,0,77,0,1,08089
Stephenson,08,089,08089,080892000262001,Pearl City CUSD 200,Pearl City Elementary School,251,0,0,0,1,246,5,0,0,0,0,246,5,0.9800796812749004,08089
Stephenson,08,089,08089,080892010260001,Dakota CUSD 201,Dakota Jr Sr High School,391,1,0,1,0.9974424552429667,388,3,0,0,0,0,388,3,0.9923273657289002,08089
Stephenson,08,089,08089,080892010262003,Dakota CUSD 201,Dakota Elementary School,456,1,0,1,0.9978070175438596,450,4,1,1,0,0,450,6,0.9868421052631579,08089
Stephenson,08,089,08089,080892020260001,Lena Winslow CUSD 202,Lena-Winslow High School,254,1,1,0,0.9921259842519685,253,0,0,0,0,1,253,1,0.9960629921259843,08089
Stephenson,08,089,08089,080892020261002,Lena Winslow CUSD 202,Lena-Winslow Jr High School,160,4,0,0,0.975,160,0,0,0,0,0,160,0,1,08089
Stephenson,08,089,08089,080892020262003,Lena Winslow CUSD 202,Lena Elem School,419,7,0,0,0.9832935560859188,411,3,2,0,0,3,411,8,0.9809069212410502,08089
Stephenson,08,089,08089,080892030260001,Orangeville CUSD 203,Orangeville High School,116,0,1,0,0.9913793103448276,115,1,0,0,0,0,115,1,0.9913793103448276,08089
Stephenson,08,089,08089,080892030261001,Orangeville CUSD 203,Orangeville Jr High School,56,0,0,0,1,56,0,0,0,0,0,56,0,1,08089
Stephenson,08,089,08089,080892030262003,Orangeville CUSD 203,Orangeville Elem School,200,0,0,0,1,196,3,0,1,0,0,196,4,0.98,08089
Champaign,09,010,09010,090100010262002,Fisher CUSD 1,Fisher Grade School,600,0,0,0,1,595,0,0,5,0,0,595,5,0.9916666666666667,09010
Champaign,09,010,09010,09010001X100000,Nonpublic School,Holy Cross School,299,29,2,0,0.8963210702341138,294,0,0,0,0,5,294,5,0.9832775919732442,09010
Champaign,09,010,09010,09010002X100000,Nonpublic School,St Malachy,151,0,0,0,1,148,1,1,1,0,0,148,3,0.9801324503311258,09010
Champaign,09,010,09010,090100030260001,Mahomet-Seymour CUSD 3,Mahomet-Seymour High School,953,2,0,0,0.9979013641133264,934,19,0,0,0,0,934,19,0.9800629590766002,09010
Champaign,09,010,09010,090100030261002,Mahomet-Seymour CUSD 3,Mahomet-Seymour Jr High School,674,6,0,0,0.9910979228486647,666,8,0,0,0,0,666,8,0.9881305637982196,09010
Champaign,09,010,09010,090100030262003,Mahomet-Seymour CUSD 3,Lincoln Trail Elem School,687,0,0,0,1,672,14,1,0,0,0,672,15,0.9781659388646288,09010
Champaign,09,010,09010,090100030262004,Mahomet-Seymour CUSD 3,Sangamon Elem School,432,0,0,0,1,419,9,0,4,0,0,419,13,0.9699074074074074,09010
Champaign,09,010,09010,090100030262005,Mahomet-Seymour CUSD 3,Middletown Early Childhood Ctr,289,3,4,0,0.9757785467128028,278,4,0,6,0,1,278,11,0.9619377162629758,09010
Champaign,09,010,09010,090100040260001,Champaign CUSD 4,Centennial High School,1475,9,10,19,0.9871186440677967,1458,7,3,6,0,1,1458,17,0.9884745762711864,09010
Champaign,09,010,09010,090100040260002,Champaign CUSD 4,Central High School,1320,5,3,8,0.9939393939393939,1319,1,0,0,0,0,1319,1,0.9992424242424243,09010
